17711	18600
17712	18561
17713	18583
17722	18607
17725	18609
17726	18574
17727	18581
17730	18622
17731	18603
17732	18576
17733	18615
17734	18616
17737	18548
17740	18567
17741	18552
17742	18451
17744	18593
17746	18612
17749	18606
17750	18493
17752	18594
17754	18598
17756	18584
17757	18601
17758	18604
17760	18602
17761	18562
17762	18617
17763	18582
17764	18646
17765	18623
17766	18629
17767	18666
17769	18672
17770	18635
17771	18650
17773	18654
17775	18647
17778	18564
17780	18614
17784	18625
17785	18670
17786	18634
17787	18651
17788	18667
17790	18649
17791	18630
17797	18620
17802	18425
17803	18669
17804	18633
17807	18627
17810	18689
17811	18637
17813	18691
17814	18438
17815	18676
17816	18653
17817	18656
17818	18641
17820	18657
17821	18558
17824	18638
17826	18645
17827	18690
17828	18166
17830	18710
17831	18712
17832	18684
17835	18714
17836	18644
17839	18662
17840	18661
17841	18665
17842	18726
17847	18639
17850	18682
17851	18663
17853	18681
17854	18575
17856	18595
17880	18683
17882	18695
17883	18926
17884	18911
17897	18715
17899	18693
17916	18729
17956	18786
17957	18766
17958	18642
17959	18791
17960	18827
17963	18792
17964	18848
17967	18787
17970	18836
17971	18699
17977	18789
17978	18790
17981	18793
17985	18768
17986	18797
17987	18850
17997	18834
17998	18794
17999	18809
18000	18846
18001	18795
18002	18810
18004	18826
18005	18767
18007	18812
18020	18800
18022	18838
18023	18843
18024	18804
18025	18841
18026	18840
18027	18817
18028	18816
18029	18859
18031	18823
18032	18802
18034	18796
18037	18798
18039	18856
18040	18818
18041	18854
18046	18822
18047	18852
18050	18888
18051	18819
18054	18875
18055	18863
18057	19050
18059	19421
18061	19501
18077	18861
18079	18869
18084	18847
18087	18932
18090	18862
18097	18908
18100	18907
18103	18892
18105	18825
18106	18709
18108	18882
18110	18884
18131	18913
18133	18903
18134	18941
18135	18933
18136	18893
18139	18883
18140	18900
18158	18904
18161	18922
18176	18917
18179	18938
18181	18940
18182	18945
18183	18807
18186	18988
18187	18990
18197	18944
18198	18877
18199	18946
18200	18914
18203	18992
18204	19006
18205	18991
18206	19008
18216	18947
18217	18989
18218	18885
18219	18923
18221	18951
18222	19009
18223	19014
18224	18948
18226	18956
18227	19017
18230	18978
18234	18963
18235	19025
18238	18970
18240	18954
18241	18961
18248	19028
18252	19086
18253	19003
18254	19024
18255	19020
18256	19013
18257	18921
18259	19011
18260	18934
18262	18973
18263	18950
18265	18959
18267	18962
18268	18980
18271	19022
18272	19000
18273	19015
18274	19047
18275	19005
18278	19230
18296	18955
18297	19067
18301	19499
18320	19030
18321	18983
18322	19051
18323	19089
18325	18975
18326	18971
18327	18999
18329	19035
18331	18953
18332	19092
18335	19038
18336	18976
18338	19046
18344	19093
18345	19071
18347	18969
18348	19072
18350	19055
18352	19058
18354	19080
18355	19061
18356	19027
18359	19088
18361	19087
18362	19070
18363	19091
18364	19034
18367	19077
18374	19151
18376	19039
18380	19078
18381	19048
18382	19079
18384	19076
18386	19103
18387	19107
18390	19057
18395	19102
18398	19293
18416	19096
18422	19111
18423	19064
18425	19083
18427	19104
18428	19101
18429	19044
18432	19112
18433	19153
18435	19154
18436	19147
18437	19150
18439	19129
18441	19113
18443	19114
18444	19134
18445	19119
18451	19122
18456	19168
18457	19374
18458	19341
18477	19081
18478	19130
18480	19082
18481	19054
18483	19115
18484	19152
18485	19133
18490	19177
18493	19174
18494	19171
18495	19138
18496	19131
18497	19161
18498	19175
18500	19160
18503	19125
18504	19165
18505	19121
18506	19182
18509	19158
18518	19187
18519	19123
18520	19179
18521	19180
18522	19188
18537	19208
18542	19210
18543	19191
18544	19212
18547	19229
18551	19231
18552	19255
18553	19167
18556	19184
18559	19137
18560	19145
18563	19197
18564	19201
18566	19221
18567	19224
18569	19234
18570	19232
18573	19254
18574	19286
18575	19287
18577	19190
18578	19185
18579	19226
18580	19192
18582	19213
18585	19216
18586	19162
18587	19194
18589	19116
18593	19248
18596	19220
18599	19205
18601	19233
18602	19217
18603	19219
18607	19271
18611	19256
18612	19265
18613	19289
18614	19240
18616	19267
18617	19225
18618	19257
18620	19288
18625	19296
18634	19315
18636	19263
18638	19291
18640	19274
18643	19239
18644	19275
18645	19277
18648	19326
18650	19353
18657	19280
18658	19202
18660	19273
18661	19310
18663	19311
18664	19300
18666	19242
18672	19329
18676	19297
18698	19354
18700	19316
18702	19356
18704	19376
18705	19323
18707	19367
18709	19392
18712	19391
18715	19395
18716	19244
18717	19330
18720	19349
18721	19332
18723	19278
18724	19279
18727	19339
18728	19377
18731	19338
18732	19304
18734	19375
18735	19361
18737	19337
18739	19340
18740	19360
18746	19378
18750	19426
18751	19385
18754	19397
18759	19358
18760	19321
18763	19371
18764	19408
18765	19446
18768	19399
18769	19405
18776	19427
18779	19412
18780	19413
18781	19402
18783	19411
18784	19448
18785	19451
18816	19450
18817	19467
18818	19452
18819	19466
18824	19454
18826	19418
18827	19419
18828	19401
18829	19472
18832	19424
18833	19465
18835	19471
18837	19284
18841	19439
18845	19440
18849	19488
18851	19461
18853	19486
18854	19487
18855	19476
18856	19453
18857	19436
18860	19469
18862	19458
18863	19442
18864	19414
18865	19443
18867	19462
18869	19460
18871	19509
18872	19515
18875	19422
18877	19473
18879	19438
18884	19482
18886	19470
18890	19516
18892	19508
18893	19493
18898	19459
18899	19409
18901	19494
18905	19549
18906	19536
18909	19541
18910	19502
18911	19546
18912	19512
18914	19539
18915	19504
18919	19533
18920	19394
18921	19491
18925	19519
18928	19537
18929	19535
18930	19496
18931	19555
18933	19568
18934	19554
18936	19522
18939	19586
18943	19611
18944	19551
18950	19574
18958	19543
18959	19503
18960	19553
18961	19606
18963	19525
18964	19612
18976	19589
18977	19505
18978	19524
18979	19610
18980	19556
18985	19544
19019	19690
19021	19595
19022	19659
19023	19669
19024	19700
19025	19664
19026	19697
19027	19746
19028	19575
19030	19696
19031	19645
19033	19728
19034	19702
19036	19557
19038	20406
19058	19967
19059	19983
19060	20119
19063	20350
19077	19594
19080	19686
19081	19650
19084	19631
19085	19666
19086	19688
19088	19693
19089	19570
19090	19632
19092	19572
19093	19633
19094	19635
19095	19655
19097	19667
19102	19652
19103	19648
19104	19627
19106	19653
19108	19596
19109	19542
19111	19644
19112	19694
19113	19657
19115	19675
19118	19641
19120	19643
19121	19689
19123	19704
19124	19671
19125	19660
19126	19587
19136	19661
19137	19663
19141	19726
19177	19786
19179	19827
19181	19789
19182	19787
19184	19773
19185	19776
19187	19813
19190	19779
19193	19782
19195	19801
19199	19698
19202	19829
19204	19772
19205	19830
19208	19676
19209	19810
19212	19796
19213	19791
19216	19771
19218	19811
19223	19705
19228	19805
19229	19819
19230	19802
19231	19852
19236	19767
19238	19814
19240	19835
19241	19815
19242	19783
19248	19822
19252	19867
19254	19821
19255	19886
19258	20168
19260	20494
19277	19818
19278	19812
19279	19816
19281	19887
19282	19856
19283	19843
19289	19971
19290	19930
19293	19854
19294	19869
19298	19825
19299	19906
19301	19947
19302	19973
19303	19950
19304	19913
19306	19842
19308	19976
19310	19938
19312	19921
19318	20179
19319	20145
19337	19909
19339	19928
19343	19968
19344	19931
19345	19932
19346	19937
19348	19934
19349	19975
19350	19952
19353	19939
19358	19792
19361	19972
19363	19951
19364	19936
19376	19984
19379	19916
19382	20048
19386	20047
19387	20054
19390	19941
19393	19910
19394	20056
19396	20006
19397	19955
19398	19918
19402	20111
19404	19979
19407	20050
19408	20051
19409	20055
19412	20118
19413	20095
19417	20086
19419	20087
19420	20107
19425	20109
19427	19974
19429	19977
19434	20059
19436	20070
19437	20125
19477	20122
19478	20079
19480	20072
19484	20053
19487	20117
19490	20124
19491	20094
19492	20146
19493	20063
19499	20099
19500	20065
19501	20100
19504	20103
19505	20151
19506	20167
19508	20130
19511	20191
19512	20171
19513	20159
19516	20097
19517	20123
19519	20150
19520	20084
19521	20085
19522	20128
19523	20102
19525	20194
19527	20155
19529	20131
19530	20135
19531	20173
19536	20129
19538	20154
19539	20158
19540	20101
19542	20193
19543	20189
19544	20174
19546	20165
19547	20140
19548	20207
19549	20198
19551	20218
19554	20211
19555	20177
19557	20163
19559	20137
19563	20213
19564	20185
19565	20195
19568	20248
19569	20272
19571	20273
19575	20215
19576	20214
19577	20136
19578	20181
19582	20148
19584	20205
19586	20139
19587	20247
19588	20180
19590	19954
19591	20080
19594	20212
19596	20219
19617	20209
19618	20202
19640	20216
19645	20190
19646	20192
19647	20224
19652	20232
19655	20329
19656	20250
19660	20277
19676	20234
19696	20257
19716	20258
19717	20287
19756	20229
19759	20389
19761	20354
19762	20393
19765	20450
19766	20398
19769	20407
19773	20486
19779	20448
19780	20278
19782	20276
19784	20182
19786	20427
19787	20426
19788	20274
19791	20349
19792	20430
19795	20429
19796	20331
19798	20347
19801	20098
19804	20428
19806	20356
19807	20353
19808	20397
19809	20437
19810	20358
19812	20452
19814	20455
19816	20352
19817	20255
19819	20436
19820	20449
19822	20432
19824	20440
19827	20404
19828	20457
19829	20467
19832	20445
19834	20443
19876	20281
19877	20399
19879	20441
19880	20458
19885	20392
19886	20396
19887	20402
19891	20470
19895	20472
19896	20468
19897	20473
19898	20508
19899	20364
19900	20506
19901	20462
19902	20493
19904	20512
19906	20526
19907	20511
19908	20514
19909	20515
19911	20538
19912	20482
19913	20537
19917	20465
19919	20475
19920	20496
19923	20499
19926	20483
19928	20481
19929	20480
19936	20490
19937	20474
19941	20513
19942	20498
19943	20477
19944	20532
19945	20489
19946	20516
19947	20461
19956	20541
19957	20566
19979	20647
19982	20579
19984	20604
19985	20619
19986	20624
19987	20668
19989	20596
19991	20633
19994	20589
19995	20649
19997	20525
19998	20540
19999	20542
20001	20586
20002	20626
20005	20478
20007	20539
20010	20646
20011	20569
20013	20592
20014	20577
20017	20628
20037	20520
20039	20503
20040	20574
20042	20610
20046	20491
20047	20567
20048	20500
20051	20590
20057	20588
20059	20595
20062	20631
20063	20581
20065	20686
20066	20707
20067	20636
20068	20708
20069	20650
20071	20634
20072	20657
20073	20729
20074	20670
20075	20655
20077	20872
20081	21335
20083	21558
20097	20582
20098	20601
20100	20623
20102	20618
20105	20679
20107	20767
20109	20615
20112	20629
20113	20749
20114	20734
20116	20732
20117	20730
20119	20661
20120	20735
20121	20681
20124	20753
20125	20780
20127	20779
20132	20728
20133	20662
20134	20764
20135	20761
20137	20652
20138	20656
20139	20570
20142	20685
20148	20680
20149	20658
20150	20777
20152	20776
20153	20663
20154	20768
20155	20733
20156	20747
20176	20774
20178	20748
20180	20666
20182	20778
20185	20622
20187	20757
20191	20533
20192	20790
20194	20794
20197	20773
20198	20756
20200	20781
20203	20782
20204	20784
20205	20788
20207	20806
20208	20754
20210	20792
20212	20797
20214	20809
20215	20744
20218	20760
20220	20818
20223	20805
20226	20816
20229	20832
20230	20860
20233	20889
20234	20854
20235	20798
20238	20867
20239	20866
20240	20868
20242	20811
20245	20831
20250	20877
20251	20910
20254	20912
20255	20930
20257	20802
20258	20803
20259	20763
20260	20821
20261	20759
20262	20785
20265	20848
20266	20849
20269	20814
20270	20812
20272	20762
20273	20800
20275	20828
20276	20815
20277	20829
20279	20783
20282	20823
20286	20859
20288	20862
20289	20886
20290	20830
20291	20745
20293	20824
20295	20864
20296	20752
20305	22214
20306	22231
20307	1000041
20308	22564
20316	19911
20317	20927
20318	20878
20319	20928
20321	20865
20322	20825
20323	20913
20324	20874
20325	20915
20326	20916
20327	20917
20331	20935
20332	20924
20335	20934
20337	20914
20339	20947
20341	20863
20343	20932
20347	20923
20352	20996
20353	20983
20354	20998
20357	21130
20358	21158
20359	21340
20361	21642
20362	21775
20377	20922
20378	20938
20382	20931
20385	20957
20391	20989
20392	20990
20393	20987
20395	20970
20396	20971
20397	20953
20400	20955
20401	20945
20403	20976
20404	20979
20406	20943
20407	20919
20409	20972
20411	20810
20415	21008
20418	21002
20420	20963
20422	21014
20423	21029
20426	21036
20427	21020
20428	21016
20429	20995
20432	21007
20433	21019
20435	21003
20437	21006
20439	20999
20440	20978
20443	21018
20444	21039
20445	21022
20446	21038
20449	21025
20450	21066
20451	21067
20452	21045
20453	21070
20456	20961
20457	20968
20460	21005
20463	21026
20465	21028
20466	21021
20469	20993
20472	21040
20473	21035
20474	20918
20476	20962
20477	21043
20479	21088
20480	21075
20481	21106
20482	21098
20484	21094
20487	21077
20495	21154
20497	21071
20498	21087
20499	21073
20500	21049
20502	21086
20503	21091
20506	21097
20507	21074
20512	21090
20517	20960
20520	21107
20523	21103
20524	21082
20526	21095
20528	21105
20529	21078
20530	21079
20531	21109
20535	21056
20538	21100
20539	21051
20541	21127
20544	21147
20545	21166
20546	21132
20550	21126
20551	21148
20553	21093
20554	21089
20555	21170
20556	21128
20557	21085
20559	21057
20560	21169
20562	21190
20564	21157
20566	21175
20567	21226
20568	21208
20569	21211
20571	21207
20572	21227
20573	21247
20578	21160
20579	21194
20580	21195
20581	21196
20585	21185
20586	21199
20588	21209
20589	21183
20590	21228
20594	21231
20595	21218
20598	21181
20599	21146
20600	21165
20604	21210
20606	21202
20607	21205
20608	21233
20612	21216
20613	21220
20614	21237
20615	21236
20616	21215
20617	21242
20636	21184
20638	21176
20639	21222
20640	21253
20641	21267
20642	21240
20643	21272
20644	21278
20645	21286
20647	21255
20650	21261
20652	21243
20653	21263
20654	21307
20655	21262
20657	21201
20658	21198
20663	21223
20668	21288
20669	21268
20670	21219
20671	21054
20672	21279
20674	21289
20675	21274
20677	21234
20678	21217
20679	21248
20681	21244
20688	21332
20689	21331
20692	21293
20693	21283
20694	21265
20695	21302
20696	21269
20702	21327
20703	21337
20704	21316
20705	21282
20706	21319
20707	21320
20708	21305
20712	21349
20713	21362
20715	21389
20716	21309
20719	21285
20720	21294
20721	21295
20723	21328
20724	21312
20726	21333
20728	21299
20733	21306
20735	21303
20737	21314
20738	21338
20739	21304
20741	21348
20744	21397
20745	21412
20748	21400
20749	21376
20750	21414
20751	21396
20753	21323
20755	21377
20756	21292
20760	21287
20762	21317
20763	21318
20764	21356
20767	21359
20769	21355
20771	21371
20774	21393
20775	21408
20779	21368
20780	21365
20781	21387
20782	21360
20783	21361
20788	21413
20790	21369
20791	21406
20794	21422
20795	21418
20796	21401
20798	21354
20799	21428
20801	21399
20802	21432
20804	21433
20809	21395
20816	21426
20818	21431
20819	21415
20825	21424
20826	21382
20828	21486
20831	21508
20836	21417
20838	21436
20839	21383
20840	21402
20841	21425
20856	21200
20858	21446
20865	21522
20868	21525
20872	21537
20873	21550
20875	21572
20876	21533
20877	21398
20878	21535
20880	21275
20881	21374
20882	21284
20884	21531
20885	21336
20888	21519
20889	21380
20890	21405
20891	21532
20893	21541
20894	21514
20896	21513
20897	21494
20899	21526
20900	21534
20901	21536
20902	21516
20903	21439
20905	21496
20906	21441
20912	21538
20913	21539
20914	21497
20915	21346
20916	21523
20917	21321
20918	21499
20921	21570
20922	21567
20924	21502
20925	21569
20926	21574
20928	21576
20929	21559
20930	21588
20931	21561
20932	21573
20935	21565
20936	21521
20943	21551
20946	21543
20947	21587
20948	21524
20949	21585
20950	21580
20951	21590
20952	21611
20954	21597
20955	21609
20956	21547
20958	21556
20960	21501
20961	21562
20963	21594
20964	21596
20965	21626
20967	21579
20969	21606
20974	21630
20976	21598
20978	21599
20982	21607
20985	21495
20986	21540
20987	21601
20989	21625
20991	21604
20993	21633
20994	21666
20995	21668
20996	21504
20999	21621
21000	21602
21001	21622
21003	21618
21005	21605
21006	21628
21008	21650
21015	21635
21016	21615
21017	21667
21020	21637
21022	21639
21023	21676
21026	21681
21028	21686
21029	21670
21030	21593
21031	21610
